amount,country,device,class,id,name,time,user
99.85376717994733,us,A,0,997,A F,1524373085.929467,485
111.23465811037684,ca,C,0,2564,K H,1523725805.929467,456
104.49972972544658,mx,C,0,5653,O M,1524472925.929467,360
89.34684285136495,us,E,0,5827,D L,1524439745.929467,195
114.76266526108827,us,C,0,1967,R F,1524122285.929467,518
98.51172470565916,us,B,0,1446,S N,1524390785.929467,476
123.48732945968166,us,A,0,1818,Y E,1523599625.929467,7
95.90209140115732,ca,D,0,5326,S B,1523603885.929467,639
116.20963804978192,cn,B,0,7556,N S,1524299405.929467,588
112.37354887863307,us,C,0,3784,C E,1523997305.929467,95
82.91030919633573,mx,B,0,1675,I V,1523847905.929467,229
107.91848002788214,us,E,0,806,K M,1523640905.929467,542
64.92341077177646,us,C,1,235,D H,1524411307.267056,7
110.817848941664,mx,E,0,3914,U I,1523981465.929467,935
92.34843132189613,ca,D,0,7707,A B,1524042065.929467,51
110.31707284202477,cn,C,0,9081,J M,1523628845.929467,418
92.76441477804272,mx,C,0,4584,X Q,1524290885.929467,907
95.94683914984705,us,D,0,5041,L K,1524292745.929467,966
102.35921627131724,cn,D,0,5833,Q K,1524242525.929467,104
89.37670855937837,us,D,0,5617,G Q,1523930285.929467,534
125.6501371926986,us,A,0,5734,P B,1524132545.929467,631
99.87659044519009,ca,C,0,2462,V R,1524185225.929467,585
93.62036384561428,us,D,0,5530,K K,1524069185.929467,137
100.77691315531588,cn,B,0,1883,V A,1524495185.929467,319
61.53702191704441,mx,B,1,607,R W,1524132967.267056,4
104.39936260529751,cn,C,0,8057,A M,1523894825.929467,410
95.65238770547262,mx,E,0,6412,V B,1524133385.929467,138
97.71850282384426,us,A,0,3439,D L,1524473825.929467,601
99.78824912245726,cn,A,0,3723,S M,1523870645.929467,504
95.98624989311782,ca,C,0,1456,U M,1524013565.929467,55
99.29087771767477,mx,B,0,7445,V D,1523989265.929467,999
74.53905628643682,mx,E,1,679,R Z,1523823787.267056,0
73.59155988198528,mx,E,1,234,V V,1524001807.267056,8
107.93495843240109,ca,C,0,3658,C C,1523786165.929467,646
99.69035020463558,us,D,0,9255,T S,1524428105.929467,484
107.15387938850066,mx,A,0,5137,C D,1523677685.929467,508
68.68342418678343,us,E,1,706,T Q,1523638507.267056,3
97.11369933228815,mx,A,0,2170,O N,1524270485.929467,393
110.17756568904669,ca,B,0,8956,N R,1523925545.929467,989
76.16116402251902,us,E,0,2104,Q X,1523591525.929467,117
104.00696996776846,us,D,0,6552,S Z,1524142205.929467,454
87.2752398734593,us,A,0,6855,N F,1524029225.929467,916
100.76107556817837,us,C,0,3566,W Z,1523886545.929467,125
105.05337908807051,mx,E,0,7545,Q I,1524021665.929467,250
102.18339169508812,mx,E,0,9005,D U,1524261545.929467,464
102.23283830699316,mx,B,0,216,Y X,1523643905.929467,881
104.28496683568324,us,C,0,8723,W C,1524226265.929467,147
105.80460221147824,cn,C,0,4344,D N,1524102545.929467,281
108.916443715713,us,C,0,4270,O T,1523613125.929467,578
110.6085182502244,us,D,0,2320,K O,1524000305.929467,980
113.48819666705116,us,D,0,291,W F,1523683565.929467,664
100.33754713408622,mx,A,0,551,F D,1523984225.929467,323
99.0809707150958,us,A,0,293,U I,1524323405.929467,9
111.02592690752294,us,C,0,2193,N A,1524204785.929467,382
105.09154816569112,us,D,0,4995,N Y,1524111725.929467,928
112.55329092610901,us,B,0,3610,J T,1524053465.929467,484
84.32990251370775,mx,E,0,480,Z Q,1523982905.929467,413
103.3810768720238,ca,C,0,692,J J,1524226145.929467,331
79.67721700364295,us,B,0,8072,I S,1524214865.929467,945
94.82623354415466,us,C,0,9817,V B,1523743925.929467,788
81.94313912338404,us,C,0,9627,W Y,1524314645.929467,556
100.1438019136415,us,C,0,5506,I S,1524234185.929467,835
103.54371197200828,ca,E,0,5869,Z N,1523728745.929467,486
93.04521347608022,us,C,0,6324,F S,1524088325.929467,928
108.6528293972328,ca,D,0,9713,O H,1524256325.929467,519
108.23590570750368,us,D,0,3357,R J,1523592605.929467,597
109.87614824426493,ca,A,0,8626,G Z,1523743025.929467,631
80.94058641979414,us,B,0,5415,Q Z,1524445145.929467,324
117.33523357756954,cn,B,0,9948,C E,1524437405.929467,84
68.53816204520865,mx,E,0,962,G T,1523681227.267056,7
115.1200548230622,us,B,0,4895,E T,1523835665.929467,705
99.59340075453741,us,A,0,3830,T I,1523794325.929467,840
65.45190483156694,cn,E,1,168,N G,1523895187.267056,0
99.04473251902428,cn,B,0,1287,X M,1523749145.929467,619
107.37081558557337,mx,C,0,5787,E Z,1524136025.929467,848
76.56218691554992,mx,B,1,17,W F,1524497707.267056,4
97.16341482499998,us,D,0,9455,F U,1523627045.929467,915
96.0145021353013,cn,A,0,5032,U F,1524174485.929467,726
84.66470638064494,mx,D,0,1486,A V,1524147125.929467,339
90.31143979527515,ca,D,0,6107,H W,1523611685.929467,3
86.68447769205814,us,A,0,2659,F G,1523592005.929467,190
107.15619469752491,ca,C,0,578,G D,1524059945.929467,369
94.98277466752899,us,B,0,239,W F,1523615225.929467,458
95.41493824620586,us,A,0,6126,U P,1523774585.929467,625
105.72278757543741,ca,A,0,836,P Z,1524373925.929467,135
96.62556897092149,ca,B,0,7463,E J,1524503405.929467,48
72.8895233966387,mx,E,1,290,T J,1524058447.267056,5
96.4362522568496,us,A,0,7993,N F,1523835545.929467,868
94.77049489452548,us,D,0,7165,A N,1524463685.929467,705
108.54503180227665,us,C,0,7001,E R,1523910185.929467,569
93.53183519855644,us,D,0,913,X G,1524168245.929467,862
94.96560364272585,us,C,0,1034,Q N,1523847905.929467,462
102.17293119876543,us,B,0,4151,S W,1524301025.929467,532
103.16744857664517,us,A,0,4065,S E,1524233285.929467,505
99.44786633184721,mx,A,0,7888,U H,1524041585.929467,61
101.00409436187391,cn,B,0,701,D F,1523762645.929467,82
98.61645303605292,ca,A,0,247,E G,1524101165.929467,255
96.00988853483852,ca,E,0,4796,D W,1524346085.929467,413
103.32863231295185,ca,C,0,3737,L D,1524229025.929467,223
74.98800982962854,us,D,0,9218,T B,1524246305.929467,374
95.58484687056364,us,A,0,1806,P D,1523817905.929467,669
104.30446832858507,us,B,0,5071,E F,1524253445.929467,168
93.07250294156151,ca,D,0,9340,S B,1523604725.929467,787
88.53897425357866,us,E,0,7665,W K,1524022865.929467,842
84.0028896930333,mx,A,0,9014,X T,1524475865.929467,571
102.77487977356287,us,C,0,3765,H L,1523947505.929467,634
89.75100921848379,us,E,0,5830,O O,1524020765.929467,999
98.69841724320723,us,E,0,6512,H B,1523733365.929467,473
103.64054079504656,mx,E,0,3055,L V,1523800685.929467,507
98.22825177768806,us,A,0,2287,B N,1523781425.929467,433
84.05559095161001,us,A,0,234,N R,1523998085.929467,614
93.92885438670513,us,E,0,6782,M O,1523764145.929467,764
102.65996351645798,ca,D,0,7940,K C,1523680265.929467,880
98.5888531412623,mx,E,0,8977,C H,1524023825.929467,920
115.47639930510411,mx,D,0,6774,T R,1524407225.929467,879
105.57170474377821,mx,E,0,7660,L A,1524341645.929467,26
91.869742570063,us,A,0,8786,E V,1523840225.929467,873
97.71845284101444,ca,D,0,6673,X V,1524354965.929467,872
114.61024761725508,ca,D,0,874,S J,1523753405.929467,194
111.85278843171288,cn,C,0,9408,E U,1524466265.929467,487
99.22270907320078,ca,B,0,6817,Q T,1523600465.929467,505
90.42912070692469,us,D,0,2994,R S,1524431645.929467,762
105.00973848501644,us,A,0,88,D M,1524438485.929467,757
84.99455731920779,ca,B,0,1326,T P,1524379145.929467,75
114.661122836421,mx,E,0,6058,M U,1524522185.929467,35
99.3977060965606,cn,E,0,952,B G,1523634065.929467,556
98.93815632022238,us,C,0,8204,Z D,1523598125.929467,34
85.07435077450734,us,B,0,9488,M B,1523976845.929467,593
107.56148089786338,us,C,0,3910,X B,1524018005.929467,282
107.66137673553429,ca,D,0,3582,Z I,1523741885.929467,529
65.42596443332937,cn,E,1,628,Z Y,1523702287.267056,7
74.31502855561175,us,E,0,9898,S Q,1524213845.929467,518
92.51880328351123,us,D,0,602,G W,1524298205.929467,33
111.91979801435407,mx,D,0,1536,H A,1524201905.929467,375
102.13025202687164,us,B,0,6092,Q E,1523728325.929467,388
95.76807132272975,us,A,0,7075,Z O,1523775185.929467,128
103.07706806205722,us,E,0,1302,W Q,1524292745.929467,735
80.10775291015052,us,A,0,1705,G T,1524067745.929467,147
97.62125794003236,mx,D,0,609,Z K,1524489725.929467,562
75.71737445101816,ca,A,0,825,E E,1524495545.929467,209
92.27728525389358,us,C,0,8517,A H,1523937785.929467,755
93.315554309508,ca,E,0,6444,A Q,1524257225.929467,841
105.07825061685688,us,C,0,6630,Q O,1523886545.929467,341
129.72277572859537,us,A,0,9637,B M,1524526325.929467,800
117.65109555080629,ca,C,0,7203,V D,1524391685.929467,979
99.42941947688074,cn,D,0,3381,Q H,1524407225.929467,158
99.90800390658572,us,D,0,8560,U F,1523945945.929467,759
100.06887726925363,cn,C,0,3923,Z Y,1524191285.929467,535
105.32821617292605,mx,D,0,7749,Y D,1524176465.929467,892
89.68594868472515,us,A,0,9835,E I,1524251045.929467,62
97.33660937405422,ca,D,0,4219,W H,1524142925.929467,15
106.88790275217472,us,D,0,7869,I Y,1523941685.929467,147
93.54635424397283,us,B,0,2435,E Q,1524463445.929467,970
85.44533072045837,ca,D,0,5685,N C,1523737685.929467,314
106.18080331234144,us,E,0,7457,N N,1523774225.929467,432
102.22791934488266,ca,D,0,5665,A L,1524420305.929467,867
85.17738376123431,us,C,0,915,Z M,1523692865.929467,693
94.0698773389857,mx,C,0,7792,C L,1524479585.929467,864
73.0677817957053,cn,B,1,243,X H,1523801347.267056,9
83.96206842301946,mx,E,0,7378,H X,1523911865.929467,752
109.0136891523396,ca,E,0,6347,D X,1523744345.929467,966
91.07155461412742,us,D,0,1397,A D,1524102545.929467,797
94.96657447294794,mx,D,0,7969,D Z,1524520565.929467,458
95.30168127226955,us,A,0,894,F I,1523715605.929467,549
89.65465265677591,us,C,0,7123,O H,1524400565.929467,644
104.82922568069787,ca,D,0,7009,V S,1524226265.929467,570
91.29541649641716,cn,C,0,7448,U S,1524397145.929467,256
108.97173536888212,mx,B,0,4248,M D,1523961365.929467,85
103.40622626904722,us,D,0,8594,K X,1523774225.929467,594
95.01648443722799,us,E,0,5894,P E,1523749745.929467,605
96.40060672162569,us,D,0,4561,J K,1524173765.929467,945
89.03892538077005,us,C,0,5740,L Y,1523605325.929467,461
91.98976435254669,mx,A,0,5915,S S,1523888345.929467,315
104.76646318578452,mx,E,0,2251,N Y,1523806685.929467,8
94.70493848241095,us,B,0,6171,O R,1524235865.929467,571
108.6402494038222,mx,E,0,803,N P,1523786225.929467,552
110.36048121821042,ca,D,0,9719,G I,1524067325.929467,340
120.5300749569552,us,E,0,8281,D X,1524323705.929467,50
119.6197329022278,us,E,0,3968,K C,1523740925.929467,948
93.0692200788948,us,A,0,8029,L B,1523589305.929467,30
91.0055391250247,mx,B,0,1116,Q F,1524499265.929467,781
92.98268191322286,us,D,0,7160,H J,1524000005.929467,281
98.26313952309395,us,E,0,7212,J R,1523638385.929467,108
108.38555656504386,us,D,0,8207,I G,1523595245.929467,429
113.35153776694573,us,C,0,8136,V C,1524179165.929467,63
108.62708426638297,ca,D,0,3276,Y U,1524373385.929467,728
105.86020111680266,us,A,0,3850,C R,1523725805.929467,760
105.0287121441773,ca,D,0,1974,B W,1524259625.929467,819
107.36436092122085,us,E,0,276,C G,1524270725.929467,313
99.36619069972271,mx,A,0,2503,O N,1523609765.929467,288
91.1830349498612,us,D,0,6562,P I,1523990165.929467,773
68.8016185132856,cn,E,1,863,O A,1524514867.267056,4
111.89874489000543,ca,D,0,9470,M F,1523606345.929467,782
103.3641835151375,us,B,0,850,N I,1523785265.929467,54
103.30662805934963,us,B,0,9546,J U,1524455105.929467,475
95.27617898858465,ca,C,0,3915,E F,1524256085.929467,922
108.59379500686407,us,A,0,5581,Z S,1524000305.929467,472
66.71775828203269,mx,E,1,136,H C,1524297307.267056,6
95.53141051014835,us,E,0,7290,F W,1524143765.929467,199
123.42843917095898,ca,E,0,409,W L,1523944085.929467,191
98.68810281759168,us,D,0,1348,P D,1524163745.929467,56
109.5226011041189,mx,A,0,5901,X K,1523668025.929467,593
104.08430344025759,us,C,0,5599,B Z,1523865785.929467,261
95.11005171043486,ca,B,0,2105,X P,1524342485.929467,545
109.32696601837723,ca,B,0,3704,Y G,1524373085.929467,710
99.55512875816423,mx,C,0,9240,P C,1523812565.929467,923
68.78703102480992,cn,B,1,601,R K,1524058987.267056,3
93.81991525685757,ca,D,0,8024,P U,1524111725.929467,115
115.19139593736406,us,A,0,2455,Z U,1524519965.929467,44
95.49189087001795,cn,E,0,6431,X M,1523916665.929467,994
99.04179450684464,us,B,0,7645,O J,1523806685.929467,669
100.92841765878245,mx,E,0,5989,P P,1524350225.929467,182
95.70014606094423,mx,B,0,7377,U O,1524519665.929467,701
103.81659152688776,us,B,0,4829,K F,1524528665.929467,61
102.15026306991408,mx,A,0,1384,G V,1524216485.929467,902
91.27841211970622,mx,E,0,4366,I H,1523762105.929467,376
90.39095210913149,us,D,0,1896,Q G,1524119465.929467,557
103.66094119135059,mx,E,0,3793,X K,1523829305.929467,764
101.23064686645368,us,A,0,2035,C R,1524318365.929467,713
102.72539005980535,us,A,0,9908,R P,1523950325.929467,622
101.28791385118308,cn,E,0,9896,X P,1524111305.929467,873
113.91585981970377,mx,B,0,6672,J R,1523650685.929467,202
89.21177660805729,ca,C,0,6674,Q U,1524228725.929467,446
91.59357405080569,us,C,0,3132,C Z,1523982905.929467,37
110.0732592688745,mx,D,0,9796,R D,1524276605.929467,104
107.78140705540278,us,B,0,4803,L J,1523735465.929467,850
110.39139130448588,us,E,0,7103,Q E,1523818025.929467,103
96.29064722216688,ca,D,0,6781,W K,1523637365.929467,17
94.0859486724818,us,D,0,7909,M X,1524104705.929467,117
114.69452602555133,us,A,0,8898,V M,1524155705.929467,146
105.10904953855888,us,A,0,1479,E F,1524340265.929467,880
94.14755837523971,ca,C,0,3077,I Q,1523819585.929467,786
102.96221600196651,ca,B,0,9113,A J,1524524825.929467,417
99.47739317963699,ca,C,0,8187,W E,1524108365.929467,463
107.33945973873469,mx,A,0,3277,Z G,1523751965.929467,233
106.96315807950695,us,D,0,5772,Y D,1523947865.929467,233
118.12475463432743,us,C,0,4412,F F,1523676545.929467,817
101.23737834729721,us,B,0,3922,T N,1524330545.929467,358
103.77373124692605,us,A,0,2592,E C,1523789825.929467,362
102.92428570099949,ca,D,0,7812,E L,1524051245.929467,7
112.37439138355408,us,A,0,8880,A L,1523790065.929467,307
81.90023282516755,us,B,0,9435,H F,1524393125.929467,197
110.66869423203516,us,A,0,2297,I R,1524182285.929467,322
100.01904975683321,us,C,0,8760,Q G,1524070805.929467,515
97.29139349780392,us,B,0,3028,M J,1523950745.929467,102
89.27903914741933,ca,A,0,1652,V G,1523845325.929467,749
109.24298205714643,ca,B,0,2291,X Y,1523840525.929467,887
90.13582150255944,mx,B,0,852,W R,1524386945.929467,594
106.8779945684298,us,A,0,2086,W M,1524438905.929467,566
95.15838334531642,ca,D,0,2910,C O,1523865005.929467,496
85.14151908266871,us,E,0,3529,U I,1523756825.929467,589
105.63954769052685,ca,D,0,9984,E E,1523680985.929467,5
120.41242278204577,us,A,0,2962,T J,1523895005.929467,664
101.5121640702632,us,D,0,7241,C X,1524172685.929467,166
109.9840414747493,us,B,0,5888,O K,1523979425.929467,532
111.73444321651192,mx,D,0,9792,D M,1524283085.929467,651
109.0175818334418,ca,C,0,6049,W M,1524345065.929467,114
99.50198805939587,mx,D,0,7344,O V,1524493025.929467,974
67.10621524428598,mx,A,1,162,O M,1524335587.267056,9
71.22911570458261,mx,D,1,66,W X,1523776627.267056,4
66.62203001034919,ca,D,1,687,U C,1524429787.267056,5
105.70778461141201,us,E,0,5620,L Q,1523936885.929467,339
70.43217894301023,us,E,1,658,C L,1523990347.267056,1
91.60888007535523,us,D,0,1574,U E,1523842985.929467,965
114.19743368424696,cn,D,0,9241,M T,1524519965.929467,216
100.10050757080536,mx,D,0,6328,B F,1523690345.929467,416
106.18316573519913,mx,D,0,6697,E L,1524446945.929467,156
101.2630108384606,us,B,0,9740,C Z,1523797625.929467,893
119.0521867556328,us,D,0,4390,M S,1524040025.929467,89
108.3505087921077,us,A,0,5348,E X,1523668745.929467,486
106.70334061047986,us,B,0,1903,N J,1524363305.929467,805
107.83389288068695,ca,A,0,4453,T U,1523844605.929467,328
98.49203844027056,mx,E,0,2545,D A,1523833625.929467,531
96.08476219270241,ca,E,0,4350,Z U,1523828105.929467,352
93.12254604518,cn,A,0,3939,F J,1524050525.929467,624
103.77382204232671,us,E,0,8479,P P,1524487865.929467,838
110.77791692029908,us,E,0,4282,R P,1523626205.929467,996
67.16172645326587,mx,B,0,980,S T,1524058987.267056,9
109.21361640412107,us,B,0,849,X B,1524286325.929467,328
101.58485845739034,us,E,0,7317,Q O,1524112385.929467,511
92.86167318263229,mx,B,0,3814,V L,1524426785.929467,56
94.15813689399558,us,A,0,8953,B P,1524524285.929467,196
96.7994300714705,us,E,0,2815,M Q,1524297905.929467,595
107.80695290204693,mx,B,0,3581,W R,1524000305.929467,264
72.67308778279819,mx,E,1,421,R A,1523883487.267056,7
83.16919814860374,us,B,0,7304,G W,1523817005.929467,572
90.59211881623159,ca,C,0,859,M W,1523937905.929467,356
99.18726529248931,us,C,0,2885,Z Q,1523888945.929467,612
65.62994886217216,mx,E,1,522,Q F,1524126307.267056,8
77.3664955089871,ca,E,0,3450,C Y,1524138005.929467,927
100.21078237886091,us,B,0,5956,C R,1523732585.929467,740
85.88189108580116,ca,C,0,9597,L V,1524258425.929467,39
122.9322035463255,us,E,0,1718,M A,1523640905.929467,30
123.89732861470048,us,A,0,617,K D,1524308825.929467,505
101.19268830180731,us,B,0,108,L R,1523778485.929467,68
86.35092812490959,us,D,0,2794,W E,1524133925.929467,928
101.44840497926712,us,E,0,2952,B W,1523591405.929467,712
90.73645438329883,ca,E,0,2093,T N,1523725565.929467,982
93.74012804560415,us,B,0,3772,E I,1524041705.929467,233
82.29336807768425,us,E,0,7659,N M,1524408965.929467,325
98.78515591768975,us,D,0,1152,Z N,1523805065.929467,342
90.64763875448776,ca,E,0,6529,F V,1523780645.929467,752
93.00566408005315,mx,E,0,6158,J H,1524251705.929467,840
96.68084578720564,us,D,0,9894,K X,1523625125.929467,554
102.80992950623184,ca,C,0,5736,D A,1524454985.929467,926
103.54168002373957,mx,D,0,6751,Y B,1524041705.929467,62
111.10616706927686,us,C,0,9542,Z C,1523600465.929467,89
96.10841758691583,ca,C,1,9687,D D,1524084965.929467,494
69.46208592192558,cn,B,1,579,Y G,1524259087.267056,7
94.35043997342464,us,A,0,1982,N D,1523836685.929467,899
90.33211202371956,us,A,0,2509,N G,1524327185.929467,270
110.51595449170685,us,D,0,8526,I V,1523823065.929467,335
102.17654439956314,cn,A,0,6848,L P,1523947805.929467,359
100.02385202248057,ca,D,0,7368,K D,1524527525.929467,548
103.72675812282708,mx,D,0,8142,R N,1524115265.929467,960
113.96708992473242,cn,D,0,8866,D Z,1523940785.929467,564
81.91302309989862,us,E,1,847,J H,1523883487.267056,5
131.32726467410336,us,A,0,8513,N E,1523908205.929467,19
102.48360308745933,us,E,0,2362,R V,1524173945.929467,754
106.08078336894332,cn,C,0,7119,K I,1523976845.929467,373
95.83961679498415,ca,D,0,4419,G N,1523638505.929467,125
107.95623815776516,us,C,0,5385,W J,1524118925.929467,212
113.4414376460521,cn,E,0,6232,F J,1523833265.929467,602
113.79851400800457,cn,D,0,6763,F A,1524204785.929467,399
73.33486148307891,cn,E,1,841,P F,1523801347.267056,5
96.90448184818844,us,E,0,6768,R A,1524283925.929467,288
119.48422942319445,us,B,0,4212,Q F,1523831765.929467,851
99.71809597002078,mx,D,0,7783,V T,1524004865.929467,898
96.86040441895098,us,B,0,7883,G T,1523950325.929467,972
98.51189803547837,us,D,0,9449,Q S,1523859245.929467,840
85.03578216780946,us,B,0,6006,U N,1523997425.929467,222
101.95604003054103,ca,B,0,7671,L M,1524322625.929467,170
88.95534559627716,ca,B,0,4786,S Z,1524314645.929467,638
120.94997048290271,ca,B,0,8695,O D,1523589665.929467,211
82.70744148870136,cn,E,1,600,J T,1523951347.267056,7
112.41827718223128,cn,B,0,7327,J F,1523736545.929467,327
114.68377291709184,us,E,0,691,K Q,1523991065.929467,413
84.68975672056172,ca,B,0,1820,I E,1524414005.929467,212
112.33359053860686,us,B,0,731,E W,1524446345.929467,359
119.50535226734857,ca,E,0,5514,R T,1523847305.929467,533
95.24669463325534,mx,C,0,2712,H T,1524354485.929467,855
105.18394754439787,us,D,0,6073,I U,1523819585.929467,566
106.0832685522343,cn,E,0,1553,I N,1523814125.929467,922
112.84254910723719,mx,D,0,9248,G G,1524520805.929467,179
116.30685744767422,us,C,0,6355,X J,1524067745.929467,677
105.67265987495036,mx,C,0,9656,R B,1523885645.929467,681
81.91706589131405,us,B,0,6388,E Q,1523789825.929467,391
82.84714694446127,cn,B,0,1299,F I,1523993165.929467,73
92.95258365907715,us,B,0,5503,I P,1524275285.929467,568
95.19315970097328,us,A,0,6889,R K,1524387485.929467,484
97.38472652791194,cn,A,0,8485,A R,1524026405.929467,686
108.16760433854463,us,D,0,6095,T O,1523709005.929467,694
93.98439635544945,cn,C,0,8500,M G,1524357065.929467,232
94.80139740267454,cn,B,0,2504,D U,1524000365.929467,578
111.2196815387415,us,A,0,2423,T J,1523801585.929467,91
84.46214293787187,us,A,0,4599,Y A,1524463685.929467,670
115.93686363171074,mx,E,0,2051,M C,1524512105.929467,461
82.00478296278379,us,B,0,1766,F U,1524398885.929467,37
100.19262396907905,ca,B,0,4920,T W,1523703365.929467,208
96.54453117320541,cn,E,0,9742,X Z,1523693105.929467,723
110.4374138511984,mx,E,0,8382,I Y,1523718665.929467,976
100.62119190187815,ca,C,0,4890,Z R,1523824025.929467,105
102.63660137508715,us,C,0,2437,U F,1523692505.929467,256
109.93505421743508,us,C,0,478,Q P,1524192065.929467,136
115.9860837292536,us,E,0,4747,V F,1523849285.929467,408
108.13431350137309,cn,C,0,9292,U W,1524171845.929467,386
106.0710968622767,us,C,0,6331,Y O,1524363305.929467,911
115.8427289975564,us,B,0,1840,F Y,1523976845.929467,705
103.3428786706987,mx,B,0,217,E N,1524493865.929467,739
95.88034760475064,ca,E,0,727,Y H,1524275285.929467,620
95.67330356398595,us,D,0,7821,S N,1524084905.929467,709
99.37491748362848,mx,A,0,8428,Y A,1524168545.929467,338
109.07852877404993,us,B,0,9559,X A,1523705105.929467,725
105.27450924690694,us,C,0,1525,J P,1523595965.929467,970
93.78783795025188,ca,D,0,7142,V N,1524149585.929467,974
104.33812317870573,us,B,0,6474,Z B,1524526745.929467,32
97.46928879323971,us,E,0,9770,D T,1524292745.929467,417
114.68068083271228,mx,D,0,1241,A O,1524123665.929467,962
100.51286331746128,ca,D,0,5494,O Y,1523968685.929467,186
101.47094427747429,ca,E,0,6648,U A,1523812805.929467,296
100.36001153256235,mx,B,0,2327,M L,1523885645.929467,223
95.58626790834484,us,C,0,6686,V A,1523656385.929467,603
72.19344688316883,cn,C,1,984,V L,1524130747.267056,6
111.94474856418196,us,C,0,5748,A B,1524160025.929467,102
88.6211617830452,us,B,0,90,M X,1524436745.929467,527
116.40354445008627,us,E,0,8224,H H,1524316265.929467,875
69.72664473603939,us,E,1,852,C A,1523614327.267056,6
97.47637449913448,us,A,0,8048,Q U,1523832725.929467,715
102.72955813850763,ca,D,0,1118,R X,1524194885.929467,103
95.38857490881209,us,B,0,2166,H Y,1524462005.929467,909
120.36458069474527,us,E,0,4845,C Z,1523955425.929467,619
110.92552347066663,cn,D,0,6210,A G,1524054725.929467,279
82.5639900104388,cn,D,0,6501,T C,1524060785.929467,315
114.11388903998659,ca,C,0,4075,S H,1524023465.929467,143
94.08681856767537,mx,B,0,9447,J M,1524100565.929467,489
80.06771032377944,us,E,0,3608,S R,1523742905.929467,788
107.26559702726931,us,C,0,6472,G T,1524451565.929467,555
104.92002860030479,us,B,0,7171,K N,1523817905.929467,150
92.66580871699688,us,E,0,9590,G P,1523742785.929467,690
103.11290004815466,us,E,0,1145,A P,1523823065.929467,307
103.32343245166504,us,D,0,646,V L,1523622485.929467,922
111.8417794230442,cn,A,0,9897,B K,1523719745.929467,975
109.68199473953163,ca,E,0,1542,N K,1524524825.929467,933
85.1783614810909,mx,D,0,8734,R W,1524341285.929467,131
109.61238020152643,mx,A,0,4946,L Z,1523632445.929467,363
91.68480811039387,us,E,0,9613,I P,1524292385.929467,59
96.7811553043313,ca,D,0,2996,B V,1523827445.929467,210
97.94190219031654,cn,C,0,8851,C A,1523744345.929467,58
96.39804864457432,ca,A,0,3503,U M,1523924705.929467,930
104.14156473250755,mx,C,0,7971,F N,1524299405.929467,645
110.32855409821028,us,B,0,6023,V O,1524021485.929467,797
110.3131507064479,mx,E,0,2449,H T,1523840045.929467,706
104.16302139434455,ca,D,0,2194,K G,1524173525.929467,873
108.636176122822,us,E,0,2842,Y K,1524414005.929467,572
98.09433500952083,ca,E,0,94,V T,1523603885.929467,584
100.20302509419442,cn,A,0,1994,A R,1523896145.929467,907
98.97443138206951,ca,E,0,5905,X O,1524263945.929467,76
95.19417625251572,cn,A,0,6462,E E,1524038165.929467,970
92.05502276982644,us,B,0,9950,M B,1524073925.929467,460
100.19067964176372,us,C,0,2970,N V,1524529625.929467,212
107.95898493242285,cn,D,0,6079,M A,1524161165.929467,918
72.45795630495668,us,B,0,1212,T L,1523806145.929467,516
101.37604709393192,us,D,0,6992,M E,1523592605.929467,935
97.9304490600276,us,D,0,9912,E S,1524489725.929467,571
67.23447406760235,cn,E,1,774,O T,1523758627.267056,5
87.5129943472365,mx,E,0,4057,P K,1523996765.929467,191
96.54209573283241,ca,D,0,3271,Z G,1524309065.929467,986
90.36923482506327,us,E,0,697,C Y,1524185285.929467,93
94.52923989416729,mx,E,0,9227,F V,1523882765.929467,646
105.44357419548143,ca,C,0,2078,A E,1524017225.929467,969
111.39479021863718,ca,A,0,7192,S W,1524217805.929467,204
108.7153446008778,mx,B,0,9039,C Y,1524374105.929467,758
101.74705842591445,us,B,0,2937,U G,1524306005.929467,775
113.57053383574808,ca,C,0,6123,D S,1524366605.929467,479
98.16998359291969,cn,A,0,6103,E H,1524413405.929467,934
59.978293827845796,ca,C,1,347,I A,1523595307.267056,4
99.58966439734027,ca,A,0,5803,C O,1524420305.929467,668
108.27208418936794,us,D,0,8215,S W,1524386705.929467,402
89.19880258891226,mx,E,0,7609,C B,1524044465.929467,86
72.87855510689779,cn,B,1,380,G Q,1523824207.267056,2
105.46228198134143,us,A,0,2851,C R,1524406565.929467,260
75.6657896548017,ca,C,1,967,T H,1524329107.267056,3
104.50880637922337,mx,D,0,9751,T X,1523608205.929467,716
102.27852864620415,us,A,0,6717,W M,1524252185.929467,886
103.31546774211435,cn,C,0,6502,W D,1524053765.929467,603
100.94858408581169,mx,A,0,5128,G T,1524171905.929467,542
110.02655427157622,mx,A,0,381,Y A,1523709905.929467,960
113.43468686054459,mx,C,0,7401,R W,1524141125.929467,44
107.24865715829296,cn,C,0,9628,Y L,1523596145.929467,437
98.82967423203165,us,B,0,8516,Q I,1523618765.929467,206
64.13153784211049,cn,A,1,648,T L,1524223567.267056,8
99.45346861118351,us,E,0,9754,V E,1524486365.929467,197
106.48093866206564,us,B,0,189,O F,1524122645.929467,710
109.88893004816236,mx,C,0,9063,C Z,1523827505.929467,108
72.19735004246358,ca,D,1,355,H W,1524396667.267056,1
111.67819148754579,ca,B,0,7732,X B,1524041165.929467,767
82.50916260864692,us,C,0,7581,L X,1523605325.929467,494
